url,greekText,
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.162/?format=json,"θάμβος ἔχεν μ᾽ ὁρόωντα τόσον γόνον Ἐμμελίοιο
 καὶ τοῖον, μεγάλης νηδύος ὄλβον ὅλον
ὡς δ᾽ αὐτὴν φρασάμην Χριστοῦ κτέαρ, εὐσεβὲς αἷμα,
Ἐμμέλιον, τόδ᾽ ἔφην οὐ μέγα: ῥίζα τόση. 
                  
                  τοῦτό σοι εὐσεβίης ἱερὸν γέρας, ὦ παναρίστη,
 τιμὴ σῶν τεκέων, οἷς πόθον εἶχες ἕνα.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.163/?format=json,"παρθένον αἰγλήεσσαν ἔχω κόνις, εἲ τιν᾽ ἀκούεις
Μακρίναν, Ἐμμελίου πρωτότοκον μεγάλης:
ἣ πάντων ἀνδρῶν λάθεν ὄμματα: νῦν δ᾽ ἐνὶ πάντων
 γλώσσῃ καὶ πάντων φέρτερον εὖχος ἔχει.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.164/?format=json,"καὶ σὺ Θεοσσέβιον, κλεινῆς τέκος Ἐμμελίοιο,
Γρηγορίου μεγάλου σύζυγε ἀτρεκέως,
 ἐνθάδε τὴν ἱερὴν ὑπέδυς χθόνα, ἔμμα γυναικῶν
εὐσεβέων βιότου δ᾽ ὥριος ἐξελύθης.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.165/?format=json,"Γρηγόριον μήτρως, ἱερεὺς μέγας, ἐνθάδ᾽ ἔθηκε
 Γρηγόριος, καθαροῖς Μάρτυσι παρθέμενος,
 ἠίθεον, θαλέθοντα, νεόχνοον αἱ δὲ πάροιθεν
 τῆς γηροτροφίης ἐλπίδες ἥδε κόνις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.166/?format=json,"εἰ φίλον ὀρχησταῖς ἀθλήματα, καὶ φίλον ἔστω
 θρύψις ἀεθλοφόροις: ταῦτα γάρ ἀντίθετα.
εἰ δ᾽ οὐκ ὀρχησταῖς ἀθλήματα, οὐδὲ ἀθληταῖς
ἡ θρύψις, πῶς σὺ Μάρτυσι δῶρα φέρεις

                  ἄργυρον, οἶνον, βρῶσιν, ἐρεύγματα; ἦ ῥα δίκαιος
ὃς πληροῖ θυλάκους, ἂν ἀδικώτατος ᾖ;",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.167/?format=json,"Μάρτυρες, εἴπατε ἄμμιν ἀληθῶς, εἰ φίλον ὑμῖν

                  αἱ σύνοδοι; τί μὲν οὖν ἥδιον; ἀντί τίνος;
                  τῆς ἀρετῆς: πολλοὶ γὰρ ἀμείνους ὧδε γένοιντ᾽ ἄν,

                  εἰ τιμῷτ᾽ ἀρετή. τοῦτο μὲν εὖ λέγετε.
                  
                  ἡ δὲ μέθη, τό τε γαστρὸς ὑπάρχειν τοὺς θεραπευτὰς
 ἄλλοις: ἀθλοφόρων ἔκλυσις ἀλλοτρία.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.168/?format=json,"μὴ ψεύδεσθ᾽ ὅτι γαστρὸς ἐπαινέται εἰσὶν ἀθληταί:
 λαιμῶν οἵδε νόμοι, ὦ 'γαθοί, ὑμετέρων:
μάρτυσι δ᾽ εἰς τιμὴν ἓν ἐπίσταμαι: ὕβριν ἐλαύνειν
 ψυχῆς καὶ δαπανᾶν δάκρυσι τὴν πιμελήν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.169/?format=json,"Μαρτύρομ᾽, ἀθλοφόροι καὶ μάρτυρες: ὕβριν ἔθηκαν
 τιμὰς ὑμετέρας οἱ φιλογαστορίδαι.
οὐ ζητεῖτε τράπεζαν ἐύπνοον, οὐδὲ μαγείρους:
οἱ δ᾽ ἐρυγὰς παρέχουσ᾽ ἀντ᾽ ἀρετῆς τὸ γέρας.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.170/?format=json,"Τρισθανέες, πρῶτον μὲν ἐμίξατε σώματ᾽ ἀνάγνων
 ἀθλοφόροις, τύμβοι δὲ θυηπόλον ἀμφὶς ἔχουσι:
 δεύτερον αὖτε τάφους τοὺς μὲν ἐμίξατε σώματ᾽ ἀθέσμως,
 αὐτοὶ σήματ᾽ ἔχοντες ὁμοίια: τοὺς δ᾽ ἀπέδοσθε,

                   πολλάκι καὶ τρὶς ἕκαστον ὃ δὲ τρίτον, ἱεροσυλεῖς
μάρτυρας οὓς φιλέεις: Σοδομίτιδες ἤξατε πηγαί.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.171/?format=json,"παῖδες χριστιανῶν τόδ᾽ ἀκούσατε: οὐδὲν ὁ τύμβος:
 πῶς οὖν ὑμετέρους χώννυτ᾽ ἀριπρεπέας;
 ἀλλ᾽ ἔστιν καὶ πᾶσι γέρας τόδε, μηδὲ τάφοισιν
 βάλλειν ἀλλοτρίοις δυσμενέας παλάμας.

                  εἰ δ᾽ ὅτι μὴ νέκυς οἶδε τὰ ἐνθάδε, τοῦτ᾽ ἀδίκαστον,
 πείθομαι, ἢν σὺ φέρῃς πατρὸς ὕβριν φθιμένου.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.172/?format=json,"Τυμβολέται, γάστρωνες, ἐρευγόβιοι, πλατύνωτοι,
 μέχρι τίνος: τύμβοις Μάρτυρας ἀλλοτρίοις
 τιμᾶτ᾽, εὐσεβέοντες ἃ μὴ θέμις; ἴσχετε λαιμούς,
 καὶ τότε πιστεύσω Μάρτυσιν ἦρα φέρειν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.173/?format=json,"τιμὴ Μάρτυσίν ἐστιν ἀεὶ θνῄσκειν βιότητι,
αἵματος οὐρανίου μνωομένους μεγάλου,
 τύμβοι δὲ φθιμένοις: ὃς βήματα δ᾽ ἡμὶν ἐγείρει
ἀλλοτρίοισι λίθοις, μηδὲ τάφοιο τύχοι.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.174/?format=json,"Μάρτυρες, αἷμα Θεῷ μεγάλην ἐσπείσατε λοιβήν,
 καὶ μέντοι θεόθεν ἄξια δῶρ᾽ ἔχετε,
 βήμαθ᾽, ὕμνους, λαούς, εὐχῶν σέβας. ἀλλ᾽ ἀπὸ τύμβων
 φεύγετε, νεκροκόμοι, Μάρτυσι πειθόμενοι.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.175/?format=json,"δαίμοσιν εἰλαπίναζον, ὅσοις τὸ πάροιθε μεμήλει
 δαίμοσιν ἦρα φέρειν, οὐ καθαρὰς θαλίας:
τούτου χριστιανοὶ λύσιν εὕρομεν, ἀθλοφόροισι
 στησάμεθ᾽ ἡμετέροις πνευματικὰς συνόδους.

                   νῦν δέ τι τάρβος ἔχει με: ἀκούσατε οἱ φιλόκωμοι:
 πρὸς τοὺς δαιμονικοὺς αὐτομολεῖτε τύπους.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.176/?format=json,"μηκέτι πηκτὸν ἄροτρον ἀνήρ ἐπὶ γαῖαν ἐλαύνοι,
μὴ πέλαγος πλώοι,. μὴ δόρυ θοῦρον ἔχοι:
 ἀλλὰ φέρων σκαπάνην τε καὶ ἄγριον ἐν φρεσὶ θυμόν,
ἐς τύμβους πατέρων χρυσὸν ἴοι ποθέων

                   ὁππότε καὶ τοῦτόν τις ἐμὸν περικαλλέα τύμβον
 σκάψεν ἀτασθαλέων εἵνεκα κερδοσύνης.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.177/?format=json,"ἑπτὰ βίοιο πέλει τάδε θαύματα: τεῖχος, ἄγαλμα,
κῆποι, πυραμίδες, νηός, ἄγαλμα, τάφος:
ὄγδοον ἔσκον ἔγωγε πελώριος ἐνθάδε τύμβος,
ὑψιπαγής, σκοπέλων τῶνδ᾽ ἀποτῆλε θέων

                   πρῶτος δ᾽ ἐν φθιμένοισιν ἀοίδιμος, ἔργον ἄπληστον
 τῆς σῆς, ἀνδροφόνε, μαινομένης παλάμης.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.178/?format=json,"ἦν ὅτε ἦν ἀτίνακτος ἐγὼ τάφος οὔρεος ἄκρην
 πουλὺς ὑπερτέλλων τηλεφανὴς σκόπελος:
 νῦν δέ με θὴρ ἐτίναξεν ἐφέστιος εἵνεκα χρυσοῦ:
 ὧδε δ᾽ ἐτινάχθην γείτονος ἐν παλάμαις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.179/?format=json,"τὸν τύμβοιο τόσου ληίστορα, ὃν πέρι πάντῃ
 λάων τετραπέδων ἀμφιθέει στέφανος,
 ἄξιον αὐτίκ᾽ ἔην, αὐτῷ ἐνὶ σήματι θέντας
αὖθις ἐπικλεῖσαι χάσματα δυσσεβέι.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.180/?format=json,"ἔργον ἀλιτρὸν ὄπωπα, κεχηνότα τύμβον, ὁδεύων
 χρυσοῦ ταῦτα πέλει ἔργματα τοῦ δολίου:
εἰ μὲν χρυσὸν ἔχεις, εὗρες κακὸν εἰ δ᾽ ἄρα κεινὸς
 ἔνθεν ἔβης, κενεὴν μήσαο δυσσεβίην.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.181/?format=json,"ὁσσάτιον παράμειψα βροτῶν βίον οὐδ᾽ ἄρ᾽ ἔμελλον
 ἐκφυγέειν παλάμας γείτονος οὐλομένας,
ὅς με καὶ αἰπὺν ἐόντα χαμαὶ βάλε νηλέι θυμῷ,
 οὔτε Θεὸν δείσας, οὐθ᾽ ὁσίην φθιμένων.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.182/?format=json,"τὸν τύμβων κακοεργὸν ἀλάστορα φεύγετε πάντες:
 ἠνίδ᾽ ὅσην σκοπιὴν ῥήξατο ῥηιδίως:
οὐ μὲν ῥηιδίως ἐρρήξατο: ἀλλ᾽ ἀποτῆλε
 χάζεσθε: φθιμένους ὧδ᾽ ἂν ἀρεσσάμεθα.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.183/?format=json,"αἰαῖ ὥς τι κακὸν προτιόσσομαι ἐγγύθεν ἤδη
τοῖσί τε τυμβορύχοις, τοῖς τε περικτιόσιν,
 σήματος ὑψιθέοντος ὀλωλότος: ἀλλὰ τὸν ἐχθρὸν
οἶδε δίκη: δακρύειν δ᾽ ἡμέτερον φθιμένους.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.184/?format=json,"Μαυσώλου τάφος ἐστὶ πελώριος, ἀλλὰ Κάρεσσι
 τίμιος: οὔτις ἐκεῖ τυμβολέτις παλάμη:
 Καππαδόκεσσιν ἔγωγε μέγ᾽ ἔξοχος, ἀλλὰ δέδορκας
 οἷα πάθον στήλῃ γράψατε νεκροφόνον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.185/?format=json,"τοῖχος ἐνὶ προπόδεσσι καὶ ὄρθιος: ἔνθεν ἔπειτα
ὕπτιος, ἐκ λαγόνων εἰς ἓν ἀγειρομένων
 τύμβος ἔην, καθύπερθε λόφου λόφος: ἀλλὰ τί ταῦτα
οὐδὲν χρυσοφίλαις οἳ μ᾽ ἐτίναξαν ὅλον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.186/?format=json,"νεκρῶν νεκρὰ πέλοι καὶ μνήματα: ὃς δ᾽ ἀνεγείρει
 τύμβον ἀριπρεπέα τῇ κόνι, τοῖα πάθοι:
οὐ γὰρ ἂν οὗτος ἀνήρ τὸν ἐμὸν τάφον ἐξαλάπαξεν,
εἰ μὴ χρυσὸν ἔχειν ἤλπετο ἐκ νεκύων.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.187/?format=json,"τίς τίνος; οὐκ ἐρέει στήλη: πρὸ γὰρ ὤλετο τύμβου.
τίς χρόνος; ἀρχαίης σῆμα τόδ᾽ ἐργασίης.
τίς δὲ σ᾽ ἐνήρατο; εἰπέ φόνος τόδε. χεῖρες ἀλιτραὶ
 γείτονος. ὡς τί λάβῃ; χρυσόν.  ἔχοι σκοτίην.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.188/?format=json,"ὅστις ἐμὸν παρὰ σῆμα φέρεις πόδα, ἴσθι με ταῦτα
 τοῦ νεοκληρονόμου χερσὶ παθόντ᾽ ἀδίκως:
οὐ γὰρ ἔχον χρυσόν τε καὶ ἄργυρον, ἀλλ᾽ ἐδοκήθην,
κάλλεϊ μαρμαίρων τοσσατίων λαγόνων.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.189/?format=json,"στῆθι πέλας, καὶ κλαῦσον ἰδὼν τόδε σῆμα θανόντος,
εἴποτ᾽ ἔην, νῦν αὖτε τάφον δηλήμονος ἀνδρός:
 σῆμα πέλω μὴ τύμβον ἐγείρειε βροτὸς ἄλλος.
τί πλέον, εἰ παλάμαισι φιλοχρύσοισιν ὀλεῖται;",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.190/?format=json,"αἰὼν καὶ κληῖδες ἀμειδήτου θανάτοιο,
 καὶ λήθη, σκοτίης βένθεα, καὶ νέκυες,
 πῶς ἔτλη τύμβον τις ἐμὸν ἔπι χεῖρας ἐνεγκεῖν;
 πῶς ἔτλη; φθιμένων κήδεται οὐδ᾽ ὁσίη;",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.191/?format=json,"τέτρωμαι πληγῇσιν ἀεικελίῃσιν ὁ τύμβος
τέτρωμ᾽, ὥς τις ἀνὴρ ἐν δαῒ λευγαλέῃ.
 ταῦτα φίλα θνητοῖσι; τὸ δ᾽ αἴτιον ὡς ἀθέμιστον
τὸν νέκυν οἶον ἔχων, χρυσὸν ἀποξέομαι,",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.192/?format=json,"πρός σε Θεοῦ ξενίου λιτάζομαι, ὅστις ἀμείβεις
 τύμβον ἐμόν, φράζειν  τοῖα πάθοις ὁ δράσας.
                  οὐκ οἶδ᾽ ὅντινα τύμβος ἔχει νέκυν ἀλλ᾽ ἐρέω γε
 δάκρυ᾽ ἐπισπένδων τοῖα πάθοις ὁ δράσας.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.193/?format=json,"πάντα λιπών, γαίης τε μυχοὺς καὶ πείρατα πόντου,
 ἦλθες ἔχειν ποθέων χρυσὸν ἐμοῦ νέκυος.
νεκρὸν ἔχω καὶ μῆνιν ὀλωλότος: ἤν τις ἐπέλθῃ,
 ταῦτ᾽ εἰ λείζῃ, δώσομεν ἀσπασίως.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.194/?format=json,"εἴ σοι χρυσὸν ἔδωκα μόνῳ μόνος,, οὐκ ἐφύλασσες
 τοῦθ᾽ ὅπερ εἰλήφεις; ἢ κακὸς ἦσθ᾽ ἂν ἄγαν.
εἰ δὲ τάφον σκάπτεις, τὴν αἰδέσιμον παραθήκην,
 καὶ τόδ᾽ ἐπὶ χρυσῷ, ἄξιος, εἰπέ, τίνος;",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.195/?format=json,"τοὺς ζῶντας κατόρυσσε: τί γὰρ νεκροὺς κατορύσσεις;
ἄξιοί εἰσι τάφων, οἳ σὲ ζῆν εἴασαν οὕτω,
 τὸν τῶν οἰχομένων ὑβριστὴν καὶ φιλόχρυσον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.196/?format=json,"καὶ σύ, τάλαν, παλάμῃσι τεαῖς ἢ μύστιν ἐδωδὴν
 δέξῃ θαρσαλέως, ἢ Θεὸν ἀγκαλέσεις
 χείρεσιν αἷς διόρυξας ἐμὸν τάφον; ἦ ῥα δίκαιοι
οὐδὲν ἔχουσι πλέον, εἰ σὺ τάλαντα φύγοις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.197/?format=json,"φησὶ Δίκη: 
                     τίς  πίστις, ὅτ᾽ ὤλεσας ὃν λαγόνεσσι

                     σῇσιν ἔδωκα, νέκυν, γαῖα φίλη, φθίμενον;
                  
                  
                  
                      οὐ γαίη μ᾽ ἐτίναξεν ἀτάσθαλος ὤλεσεν ἀνήρ,

                      καὶ φιλοκερδείης εἵνεκα. τοῦτον ἔχε.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.198/?format=json,"πρόσθε τάδ᾽ ἦεν ἄσυλα: θεός, νέκυς. ἀλλὰ Θεὸς μὲν
 ἵλαος: εἰ δὲ νέκυς, ὄψεθ᾽ ὁ τυμβολέτης.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.199/?format=json,"ἦ ῥά σε δινήσουσιν Ἐρινύες: αὐτὰρ ἔγωγε
 κλαύσομ᾽ ἀποφθιμένους, κλαύσομ᾽ ἄγος παλάμης.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.200/?format=json,"Λήξατε, τυμβοχόοι, ναὶ λήξατε βένθεσι γαίης
 κεύθειν τοὺς φθιμένους: εἴξατε τυμβολέταις.
 νεκρῶν καὶ τάδε γ᾽ ἐστὶ σοφίσματα, ὡς φιλόχρυσον
εὕρωσιν παλάμην, σήματα τοῖα χέειν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.201/?format=json,"τίς ς1᾽ ἀνέηκεν, ἄπληστε, τόσον κακὸν ἀντὶ τόσοιο
 κέρδεος ἀλλάξαι, μηδὲ παρεσταότος;",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.202/?format=json,"στῆλαι καὶ τύμβοι, μέγα χαίρετε, σήματα νεκρῶν
οὐκέτι κηρύξω μνήμασι τοὺς φθιμένους,
 ἡνίκα τὸν περίφαντον ἐμὸν τάφον ὤλεσε γείτων.
γαῖα φίλη, σὺ δέ μοι δέχνυσο τοὺς φθιμένους.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.203/?format=json,"στῆλαι, καὶ πλακόεντες ἐν οὔρεσιν, ἔργα Γιγάντων,
τύμβοι, καὶ φθιμένων ἄφθιτε μνημοσύνη,
 σεισμὸς πάντα βράσειεν, ἐμοῖς νεκύεσσιν ἀρήγων,
 οἷς ἔπι χεὶρ ὀλοὴ ἦλθε σιδηροφόρος.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.204/?format=json,"ἡνίκα τὸν περίβωτον ἐπ᾽ οὔρεος, ἄγριε Τιτάν,
 τύμβον ἀνερρήξω, πῶς ἔσιδες νέκυας,
ὡς δ᾽ ἔσιδες, πῶς χεῖρες ἐπ᾽ ὀστέα; ἦ τάχα κέν σε
τῇ σχέθον, εἰ θέμις ἦν τοῖσδ᾽ ἕνα τύμβον ἔχειν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.205/?format=json,"σήματα, καὶ σποδιή, καὶ ὀστέα, οἵ τε πάρεδροι
 δαίμονες, οἵ φθιμένου ναίετε τόνδε λόφον,
 τόνδ᾽ ἀλιτρὸν τίννυσθε, ὃς ὑμέας ἐξαλάπαξεν.
 τῶν δὲ περικτιόνων δάκρυον ὕμμιν ὅσον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.206/?format=json,"Τύμβοι, καὶ σκοπιαί, καὶ οὔρεα, καὶ παροδῖται,
κλαύσατε τύμβον ἐμόν, κλαύσατε τυμβολέτην
 ἠχὼ δ᾽ ἐκ σκοπέλων Πυματηγόρος ἀντιαχείτω
 τῶνδε περικτιόνων  κλαύσατε τυμβολέτην.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.207/?format=json,"κτείνετε, ληίζεσθε, κακοὶ κακοκερδέες ἄνδρες:
 οὔτις ἐπισχήσει τὴν φιλοχρημοσύνην.
εἰ τάδ᾽ ἔτλης, κακοεργέ, κακόφρονος εἵνεκα χρυσοῦ,
πᾶσι τεὴν ἐπέχειν ἁρπαλέην παλάμην.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.208/?format=json,"οὗτος ἔπερσεν ἐμὸν φίλιον τάφον ἐλπίδι κούφῃ,
ὃν μοῦνον κτεάνων ἔνθεν ἀπῆλθον ἔχων
 καὶ τοῦτόν τις ἀλιτρὸς ἑαῖς παλάμαις ὀλέσειεν,
ἐκ δ᾽ ὀλέσας τύμβου τῆλε βάλοι πατέρων.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.209/?format=json,"τίς τὸν ἐμὸν διέπερσε φίλον τάφον, οὔρεος ἄκρης
 τῆσδ᾽ ἀναειρόμενον ἡλίκον ὁσσατίης;
 χρυσὸς ἔθηξε μάχαιραν ἐπ᾽ ἀνδράσι: χρυσὸς ἄπληστον
 κύμασι χειμερίοις ὤλεσε ναυσιβάτην

                  κἀμὲ χρυσὸς ἔπερσε μέγαν περικαλλέα τύμβον
 ἐλπισθείς: χρυσοῦ δεύτερα πάντ᾽ ἀδίκοις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.210/?format=json,"πολλάκι ναυηγοῖο δέμας κατέχωσεν ὁδίτης
 κύμασι πλαζόμενον, πολλάκι θηρολέτου:
 ἤδη καὶ πολέμῳ τις ὃν ὤλεσεν ἀλλ᾽ ἐμὲ γείτων
 χωσθέντ᾽ ἀλλοτρίαις χερσὶν ἔπερσε τάφον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.211/?format=json,"ὦ χρυσοῦ δολίοιο, πόσον κακὸν ἔπλεο θνητοῖς:
 ζῶσιν καὶ φθιμένοις χεῖρα φέρεις ἀδικῶν
οἷς γὰρ ἐμὸν τύμβον τε καὶ ὀστέα δῶκα φυλάσσειν,
 τῶνδ᾽ ὑπὸ ταῖς μιαραῖς ἐξολόμην παλάμαις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.212/?format=json,"πάντ᾽ ἔθανεν νεκύεσσι. τί παίζομεν; οὔτις ἔτ᾽ αἰδὼς
ἐκ ζώντων φθιμένοις: δέρκεο τόνδε τάφον,
ὃν γ᾽ ἐλπὶς χρυσοῖο διώλεσε, τόσσον ἐόντα
θαῦμα παρερχομένοις, θαῦμα περικτίοσιν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.213/?format=json,"λίσσομαι: ἤν γε θάνω, ποταμῷ δέμας ἠὲ κύνεσσιν
 ῥίψατε, ἠὲ πυρὶ δάψατε παντοφάγῳ:
 λώιον ἢ παλάμῃσι φιλοχρύσοισιν ὀλέσθαι.
 δείδια, τόνδε τάφον τοῖα παθόνθ᾽ ὁρόων.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.214/?format=json,"δήποτε Κῦρος ἄναξ βασιλήιον ὡς ἀνέῳξεν
 τύμβον ἐπὶ χρυσῷ, γράμμα τόδ᾽ εὗρε μόνον

                   οἴγειν ἀπλήστοιο τάφους χερός. ὣς δὲ σὺ τόσσον
σῆμα τόδ᾽ οὐχ ὁσίαις οἶξας, ἄνερ, παλάμαις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.215/?format=json,"ὃς κακὸς οὐ φθιμένοισι, τάχ᾽ ἂν φθιμένοισιν ἀρήγοι
ὃς δ᾽ οὐδὲ φθιμένοις, οὔποτ᾽ ἂν οὐ φθιμένοις.
ὣς δὲ σὺ τοῖς φθιμένοισιν ἐπεὶ τάφον ἐξαλάπαξας,
οὔποτ᾽ ἂν οὐ φθιμένοις χεῖρα φέροις ὁσίην.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.216/?format=json,"Μαρτύρομ᾽: οὐδὲν ἔχω: πτωχὸς νέκυς ἐνθάδε κεῖμαι:
μή με τεαῖς ἀτίσῃς τυμβοφόνοις παλάμαις:
οὐδὲ γὰρ οὗτος ἔχεν;χρυσὸν τάφος, ἀλλ᾽ ἐδαΐχθη:
 πάντα φιλοχρύσοις ἔμβατα: φεῦγε Δίκη.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.217/?format=json,"οἱ τύμβοι φθιμένοισιν ἀρήξατε εἶπον ἅπαντες,
 ἡνίχ᾽ ὁ λυσσήεις τόνδ᾽ ἐτίνασσε τάφον.
οἱ νέκυες τύμβοισι: 
                     ῥέξομεν; αὖθις ἀέρθη

                     ὡς ἐπὶ βουκτασίᾐ γαῖαν ἀφεῖσα Δίκη.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.218/?format=json,"ἤλυθεν εἰς Ἀίδην τις: ὁ δ᾽
 ἔπτατο: ἄλλος ὄλεσσε
 θῆρας: ὁ δὲ πλεκτὸν υἱέϊ τεῦξε δόμον
 τούτων οὗτος ἀνήρ οὐ δεύτερον ἔργον ἔρεξεν,
 τόνδε τάφον ῥήξας χείρεσιν οὐχ ὁσίαις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.219/?format=json,"εἰ τόσον ἔργον ἔγειρας ὀλωλότι, οὐ μέγα θαῦμα:
εἰ δὲ τόσον διέπερσας, ἀοίδιμος ἐσσομένοισιν
καὶ σέ τις ἐν μεγάλοισιν ἀριθμήσει κακοεργοῖς,
 τύμβον ἀναρρήξανθ᾽
, ὃν καὶ τρομέουσι φονῆες.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.220/?format=json,"χρυσὸς μὲν Ῥοδίοισιν ἐπέκλυσε: σοὶ δ᾽ ἀπὸ τύμβων
 χρυσὸν φέρει σίδηρος, ὃς κακὸν φέρει:
ὄρυσς1᾽ ὄρυσσε πάντας: ἦ τάχ᾽
ἂν σέ τις
 τύμβος κ᾽ ἐξολέσειε πεσών, νεκύεσσι δ᾽ ἀρήγοι.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.221/?format=json,"τύμβος ἔην νῦν δ᾽
 εἰμὶ λίθων χύσις, οὐκέτι τύμβος.
 ταῦτα φιλοχρύσοις εὔαδε: ποῖα δίκη.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:8.222/?format=json,"αἰαῖ καὶ τέφρη γενόμην, καὶ χεῖρας ἀλιτρῶν
οὐκ ἔφυγον χρυσοῦ τίπτε χερειότερον;",
